published_date,avg_sentiment,avg_close
2022-08-16,0.5719,122.51000213623048
2022-08-17,0.4019,120.31999969482422
2022-08-18,0.15056666666666665,120.86000061035156
2022-08-19,-0.1531,118.12000274658205
2022-08-20,0.296,
2022-08-21,0.4018,
2022-08-22,0.4292,115.06999969482422
2022-08-23,0.34206,114.7699966430664
2022-08-24,0.61,114.6999969482422
2022-08-25,0.0,117.6999969482422
2022-08-27,0.0,
2022-08-28,-0.2732,
2022-08-29,0.22199999999999998,110.33999633789062
2022-09-06,0.4215,107.4800033569336
2022-09-07,0.0,110.4800033569336
2022-09-09,0.31625714285714285,111.77999877929688
2022-09-10,0.36413333333333336,
2022-09-11,0.4799333333333333,
2022-09-12,0.08895,111.87000274658205
2022-09-13,0.15386,105.30999755859378
2022-09-14,-0.00686666666666665,105.87000274658205
2022-09-16,0.3612,103.62999725341795
2022-09-18,0.296,
2022-09-19,0.11839999999999999,103.8499984741211
2022-09-21,0.296,100.01000213623048
2022-09-22,0.1779,100.56999969482422
2022-09-23,0.1673,99.16999816894533
2022-09-24,0.29628,
2022-09-25,0.35235,
2022-09-26,0.7220333333333334,98.80999755859376
2022-09-27,0.46728749999999997,98.08999633789062
2022-09-28,0.4752166666666667,100.73999786376952
2022-09-29,0.7378,98.08999633789062
2022-09-30,0.0,96.15000153
2022-10-01,0.15860000000000002,
2022-10-02,0.3227555555555555,
2022-10-03,0.30197142857142856,99.3000030517578
2022-10-04,0.3612,102.41000366210938
2022-10-05,0.42851666666666666,102.22000122070312
2022-10-11,0.128,98.0500030517578
2022-10-12,0.0,98.3000030517578
2022-10-13,0.3818,99.70999908447266
2022-10-17,0.148,100.77999877929688
2022-10-19,0.0,100.29000091552734
2022-10-21,-0.128,101.4800033569336
2022-10-24,0.0,102.97000122070312
2022-10-25,-0.16002,104.93000030517578
2022-10-26,0.09655000000000002,94.81999969482422
2022-10-28,0.10446,96.58000183105467
2022-10-29,0.0258,
2022-11-04,-0.2023,86.69999694824219
2022-11-09,0.0,87.40000153
2022-11-10,0.3612,94.16999816894533
2022-11-14,-0.2023,96.02999877929688
2022-11-15,-0.694,98.72000122070312
2022-11-21,0.296,95.83000183105467
2022-11-23,0.4515,98.81999969482422
2022-11-24,0.296,
2022-11-29,0.8779,95.44000244140624
2022-11-30,0.0,101.4499969482422
2022-12-06,0.0,97.30999755859376
2022-12-21,0.0,90.25
2022-12-22,0.7579,88.26000213623047
2022-12-27,-0.011399999999999993,87.93000030517578
2022-12-29,0.0,88.94999694824219
2022-12-31,-0.5423,
2023-01-03,-0.6808,89.69999694824219
2023-01-04,0.07636,88.70999908447266
2023-01-07,0.0,
2023-01-10,0.0,89.23999786376953
2023-01-11,0.0,92.26000213623048
2023-01-12,0.1779,91.91000366210938
2023-01-16,0.4404,
2023-01-17,0.0,92.16000366210938
2023-01-18,0.7351,91.77999877929688
2023-01-20,-0.2049,99.27999877929688
2023-01-21,-0.4215,
2023-01-23,-0.6249,101.20999908447266
2023-01-25,0.4927,96.73000336
2023-01-26,0.3182,99.16000366210938
2023-01-31,0.08895,99.87000274658205
2023-02-01,0.1779,101.43000030517578
2023-02-02,0.014391666666666669,108.8000030517578
2023-02-03,0.10815999999999999,105.22000122070312
2023-02-06,0.18610000000000002,103.47000122070312
2023-02-07,0.4767,108.04000091552734
2023-02-08,0.25756666666666667,100.0
2023-02-09,0.16455,95.45999908447266
2023-02-10,0.15259999999999999,94.86000061035156
2023-02-13,0.16031666666666666,95.0
2023-02-14,0.0,94.9499969482422
2023-02-16,0.0,95.77999877929688
2023-02-20,0.0,
2023-02-22,0.5267,91.8000030517578
2023-02-23,0.0,91.06999969482422
2023-02-25,0.6124,
2023-02-27,0.5719,90.09999847
2023-03-01,0.0,90.51000213623048
2023-03-02,0.34,92.30999755859376
2023-03-03,0.0,94.01999664
2023-03-04,0.296,
2023-03-13,0.0,91.66000366210938
2023-03-14,0.4767,94.25
2023-03-15,-0.34,96.5500030517578
2023-03-17,-0.1553,102.45999908447266
2023-03-18,0.296,
2023-03-21,0.0,105.83999633789062
2023-03-22,-0.2263,104.22000122070312
2023-03-23,0.1735,106.26000213623048
2023-03-27,-0.4019,103.05999755859376
2023-03-28,0.0,101.36000061035156
2023-03-29,0.1067,101.9000015258789
2023-04-03,-0.11315,104.91000366210938
2023-04-05,0.0,104.9499969482422
2023-04-07,0.0,
2023-04-08,0.03484999999999999,
2023-04-10,-0.11315,106.9499969482422
2023-04-11,0.0,106.12000274658205
2023-04-12,0.0,105.22000122070312
2023-04-13,0.0,108.19000244140624
2023-04-16,-0.2263,
2023-04-17,-0.07765,106.41999816894533
2023-04-18,-0.2263,105.12000274658205
2023-04-19,0.28459999999999996,105.0199966430664
2023-04-20,0.0,105.9000015258789
2023-04-21,0.0,105.91000366210938
2023-04-22,0.8604499999999999,
2023-04-24,-0.2263,106.77999877929688
2023-04-25,0.14467142857142856,104.61000061035156
2023-04-26,0.31572857142857147,104.4499969482422
2023-04-27,0.17279999999999998,108.37000274658205
2023-05-01,0.18992,107.70999908447266
2023-05-02,0.5267,105.9800033569336
2023-05-03,-0.2263,106.12000274658205
2023-05-04,-0.0516,105.20999908447266
2023-05-05,-0.13895,106.21499633789062
2023-05-06,0.296,
2023-05-08,0.3818,108.23999786376952
2023-05-09,0.0,107.94000244140624
2023-05-10,0.0,112.27999877929688
2023-05-11,0.34,116.9000015258789
2023-05-12,-0.2732,117.91999816894533
2023-05-14,-0.2263,
2023-05-16,0.20095,120.08999633789062
2023-05-17,0.0684,121.4800033569336
2023-05-18,0.296,123.5199966430664
2023-05-19,0.5859,123.25
2023-05-23,0.0,123.29000091552734
2023-05-24,0.4767,121.63999938964844
2023-05-25,0.296,124.3499984741211
2023-05-30,0.2617,124.63999938964844
2023-06-02,0.3612,125.2300033569336
2023-06-05,0.7351,126.62999725341795
2023-06-06,0.0,127.91000366210938
2023-06-07,0.0,122.94000244140624
2023-06-12,0.0772,124.3499984741211
2023-06-14,0.0,124.37999725341795
2023-06-16,0.0,124.05999755859376
2023-06-21,0.4767,121.26000213623048
2023-06-27,0.0,119.01000213623048
2023-06-28,-0.3182,121.08000183105467
2023-06-30,0.8832,120.97000122070312
2023-07-06,0.6486,120.93000030517578
2023-07-13,0.27276666666666666,124.83000183105467
2023-07-14,0.4487,125.6999969482422
2023-07-17,0.743,125.05999755859376
2023-07-18,-0.064,124.08000183105467
2023-07-19,0.1591,122.77999877929688
2023-07-24,-0.3631666666666667,121.87999725341795
2023-07-25,0.15521666666666667,122.79000091552734
2023-07-26,0.32318571428571424,129.66000366210938
2023-07-27,0.1366,129.8699951171875
2023-08-01,0.5859,131.88999938964844
2023-08-03,0.4767,128.77000427246094
2023-08-09,0.7096,130.14999389648438
2023-08-10,0.0,130.2100067138672
2023-08-17,0.0,130.4600067138672
2023-08-22,0.2023,129.69000244140625
2023-08-24,0.296,130.4199981689453
2023-08-29,0.13396666666666665,135.49000549316406
2023-09-06,0.0,135.3699951171875
2023-09-08,0.5267,137.1999969482422
2023-09-29,0.07150000000000001,131.85000610351562
2023-10-02,0.8402,135.1699981689453
2023-10-04,0.0,136.27000427246094
2023-10-05,0.5552333333333334,135.99000549316406
2023-10-09,-0.148,139.5
2023-10-11,0.6597,141.6999969482422
2023-10-12,0.32415,140.2899932861328
2023-10-13,0.0,138.5800018310547
2023-10-16,0.0,140.49000549316406
2023-10-18,0.0,139.27999877929688
2023-10-19,0.0,138.97999572753906
2023-10-20,0.0,136.74000549316406
2023-10-23,0.42460000000000003,137.89999389648438
2023-10-24,0.0,140.1199951171875
2023-10-25,0.10291111111111112,126.66999816894534
2023-10-26,0.0,123.44000244140624
2023-10-27,0.148,123.4000015258789
2023-10-30,0.10115,125.75
2023-11-07,0.0,132.39999389648438
2023-11-09,0.0,131.69000244140625
2023-11-13,0.2722,133.63999938964844
2023-11-14,0.6008333333333333,135.42999267578125
2023-11-16,0.5023,138.6999969482422
2023-11-23,0.296,
2023-11-24,0.8271,138.22000122070312
2023-12-01,0.4019,133.32000732421875
2023-12-06,0.49063999999999997,131.42999267578125
2023-12-07,0.4552333333333333,138.4499969482422
2023-12-10,0.296,
2023-12-11,0.3774666666666667,134.6999969482422
2023-12-12,0.041149999999999964,133.63999938964844
2023-12-13,0.6824,133.97000122070312
2023-12-14,-0.18213333333333334,133.1999969482422
2023-12-19,0.2398,138.10000610351562
2023-12-21,0.47495,141.8000030517578
2023-12-22,0.51714,142.72000122070312
2023-12-23,0.296,
2023-12-25,0.6597,
2023-12-26,0.4019,142.82000732421875
2023-12-27,-0.296,141.44000244140625
2023-12-29,0.6277666666666667,140.92999267578125
2024-01-02,0.24225,139.55999755859375
2024-01-03,0.0,140.36000061035156
2024-01-04,0.017759999999999998,138.0399932861328
2024-01-05,0.17635,137.38999938964844
2024-01-06,0.7184,
2024-01-08,-0.1779,140.52999877929688
2024-01-09,0.4925,142.55999755859375
2024-01-11,0.2549,143.6699981689453
2024-01-12,0.0,144.24000549316406
2024-01-15,0.7506,
2024-01-16,0.0,144.0800018310547
2024-01-17,0.296,142.88999938964844
2024-01-18,0.22199999999999998,144.99000549316406
2024-01-19,0.09895000000000001,147.97000122070312
2024-01-23,0.45879999999999993,148.67999267578125
2024-01-25,0.36345,153.63999938964844
2024-01-26,-0.128,153.7899932861328
2024-01-29,0.0,154.83999633789062
2024-01-30,0.074,153.0500030517578
2024-01-31,-0.004700000000000015,141.8000030517578
2024-02-01,0.4668666666666667,142.7100067138672
2024-02-03,0.0,
2024-02-05,0.0,144.92999267578125
2024-02-09,0.13954999999999998,150.22000122070312
2024-02-12,0.0,148.72999572753906
2024-02-13,0.4604,146.3699951171875
2024-02-14,0.0534,147.13999938964844
2024-02-15,0.0,143.94000244140625
2024-02-16,0.0,141.75999450683594
2024-02-17,-0.5707,
2024-02-19,0.5994,
2024-02-22,0.4767,145.32000732421875
2024-02-23,0.1909,145.2899932861328
2024-02-24,0.2748,
2024-02-27,0.10197500000000001,140.10000610351562
2024-02-28,0.0,137.42999267578125
2024-02-29,-0.0258,139.77999877929688
2024-03-01,0.24695,138.0800018310547
2024-03-03,0.37084999999999996,
2024-03-04,0.24891666666666667,134.1999969482422
2024-03-06,-0.1391,132.55999755859375
2024-03-07,0.5670666666666666,135.24000549316406
2024-03-10,0.3395,
2024-03-11,0.3812,138.94000244140625
2024-03-12,0.0,139.6199951171875
2024-03-13,0.3182,140.77000427246094
2024-03-17,0.4767,
2024-03-18,0.5432,148.47999572753906
2024-03-19,-0.2732,147.9199981689453
2024-03-20,0.0,149.67999267578125
2024-03-21,-0.14040000000000002,148.74000549316406
2024-03-22,0.19733333333333333,151.77000427246094
2024-03-25,-0.16463333333333333,151.14999389648438
2024-03-26,-0.0516,151.6999969482422
2024-03-28,-0.17020000000000002,152.25999450683594
2024-04-01,-0.10115,156.5
2024-04-02,-0.218625,155.8699951171875
2024-04-03,0.47785,156.3699951171875
2024-04-04,0.33015,151.94000244140625
2024-04-08,0.0,156.13999938964844
2024-04-09,0.46212,158.13999938964844
2024-04-10,0.7579,157.66000366210938
2024-04-11,0.6597,160.7899932861328
2024-04-15,0.34275,156.3300018310547
2024-04-16,0.1027,156.0
2024-04-17,-0.14792,156.8800048828125
2024-04-18,0.03423333333333333,157.4600067138672
2024-04-19,0.128,155.72000122070312
2024-04-22,0.1779,157.9499969482422
2024-04-23,0.51555,159.9199981689453
2024-04-25,0.12765,157.9499969482422
2024-04-26,0.38316249999999996,173.69000244140625
2024-04-27,0.0,
2024-04-29,0.418875,167.89999389648438
2024-04-30,0.34155,164.63999938964844
2024-05-02,0.49177499999999996,168.4600067138672
2024-05-04,0.7579,
2024-05-05,0.8316,
2024-05-06,0.0258,169.8300018310547
2024-05-07,0.4323,172.97999572753906
2024-05-08,0.9109,171.16000366210938
2024-05-09,0.0,171.5800018310547
2024-05-12,0.9319,
2024-05-13,0.3612,170.89999389648438
2024-05-14,0.12726666666666667,171.92999267578125
2024-05-15,-0.06363333333333333,173.8800048828125
2024-05-16,0.3969,175.42999267578125
2024-05-18,0.296,
2024-05-19,0.24695,
2024-05-20,0.7351,178.4600067138672
2024-05-21,0.7964,179.5399932861328
2024-05-22,0.52015,178.0
2024-05-23,0.4404,175.05999755859375
2024-05-26,0.2144,
2024-05-27,0.25115,
2024-06-03,0.0,174.4199981689453
2024-06-04,0.296,175.1300048828125
2024-06-05,0.5267,177.07000732421875
2024-06-06,0.3389,178.35000610351562
2024-06-07,0.2023,175.9499969482422
2024-06-09,0.0,
2024-06-10,0.6369,176.6300048828125
2024-06-11,0.2732,178.19000244140625
2024-06-13,0.6225999999999999,176.74000549316406
2024-06-21,0.5859,180.25999450683597
2024-06-22,-0.07373333333333336,
2024-06-24,0.05135,180.7899932861328
2024-06-25,0.836,185.5800018310547
2024-06-26,0.4404,185.3699951171875
2024-07-02,0.43343333333333334,186.6100006103516
2024-07-03,0.296,187.38999938964844
2024-07-05,0.6486,191.9600067138672
2024-07-09,0.44415000000000004,190.44000244140625
2024-07-14,0.39540000000000003,
2024-07-15,0.1379,188.19000244140625
2024-07-16,0.3291,185.5
2024-07-18,0.0,179.22000122070312
2024-07-19,0.3818,179.38999938964844
2024-07-22,0.0,183.3500061035156
2024-07-23,0.2187777777777778,183.6000061035156
2024-07-24,0.4429600000000001,174.3699951171875
2024-07-25,0.09545,169.16000366210938
2024-07-26,-0.0772,168.67999267578125
2024-07-27,0.41895000000000004,
2024-07-29,-0.1531,171.1300048828125
2024-07-31,-0.07746666666666667,173.14999389648438
2024-08-01,0.0,172.4499969482422
2024-08-03,0.296,
2024-08-04,-0.4215,
2024-08-06,-0.14577500000000002,160.5399932861328
2024-08-11,-0.2023,
2024-08-12,0.6808,163.9499969482422
2024-08-13,-0.4939,165.92999267578125
2024-08-14,-0.10115,162.02999877929688
2024-08-18,0.296,
2024-08-20,0.0,168.9600067138672
2024-08-21,0.48685,167.6300048828125
2024-08-23,0.1468,167.42999267578125
2024-08-24,0.2023,
2024-08-29,0.0,163.39999389648438
2024-09-04,0.296,157.80999755859375
2024-09-08,-0.1531,
2024-09-09,0.37156666666666666,149.5399932861328
2024-09-10,0.3612,150.00999450683594
2024-09-11,0.3818,152.14999389648438
2024-09-16,0.10115,158.99000549316406
2024-09-17,0.37955,160.27999877929688
2024-09-19,0.1027,163.24000549316406
2024-09-20,0.2023,164.63999938964844
2024-09-24,0.53715,163.63999938964844
2024-09-25,0.0,162.99000549316406
2024-09-26,0.2755,163.8300018310547
2024-09-27,0.6369,165.2899932861328
2024-09-29,0.0,
2024-09-30,-0.5574,167.19000244140625
2024-10-01,0.2755,168.4199981689453
2024-10-02,0.296,167.30999755859375
2024-10-08,0.10115,165.6999969482422
2024-10-09,0.21962,163.05999755859375
2024-10-16,0.148,166.74000549316406
2024-10-17,0.4019,164.50999450683594
2024-10-18,0.2755,165.0500030517578
2024-10-20,0.0,
2024-10-21,0.27573333333333333,165.8000030517578
2024-10-22,-0.1027,166.82000732421875
2024-10-23,0.0,164.47999572753906
2024-10-24,0.0,164.52999877929688
2024-10-25,0.1139,166.99000549316406
2024-10-29,0.6233500000000001,171.13999938964844
2024-10-30,0.565175,176.13999938964844
2024-10-31,0.2553,172.69000244140625
2024-11-05,0.1139,171.41000366210938
2024-11-07,0.2389,182.27999877929688
2024-11-08,0.2755,179.86000061035156
2024-11-12,0.3058666666666667,183.32000732421875
2024-11-13,0.21230000000000002,180.4900054931641
2024-11-18,0.0,176.8000030517578
2024-11-19,0.34850000000000003,179.5800018310547
2024-11-20,0.2023,177.3300018310547
2024-11-21,0.26335,169.24000549316406
2024-11-22,0.19626666666666667,166.57000732421875
2024-11-26,0.6369,170.6199951171875
2024-11-27,0.25,170.82000732421875
2024-11-29,0.3058666666666667,170.49000549316406
2024-12-03,0.45420000000000005,173.02000427246094
2024-12-04,0.2023,176.08999633789062
2024-12-06,0.2023,176.49000549316406
2024-12-10,0.0,186.52999877929688
2024-12-11,0.6890499999999999,196.7100067138672
2024-12-13,0.296,191.3800048828125
2024-12-14,0.296,
2024-12-18,0.0,190.1499938964844
2024-12-20,-0.296,192.9600067138672
2024-12-23,0.6597,195.9900054931641
2024-12-24,0.10115,197.57000732421875
2024-12-27,0.2023,194.0399932861328
2024-12-30,0.0,192.69000244140625
2025-01-02,0.296,190.63
2025-01-03,0.0,193.13
2025-01-04,0.296,
2025-01-06,0.0,197.96
2025-01-12,-0.1531,
2025-01-14,0.0,191.05
2025-01-16,0.296,194.41
2025-01-21,0.0,199.63
2025-01-30,0.3182,202.63
2025-01-31,0.2755,205.6
2025-02-02,0.5377500000000001,
2025-02-04,0.1212,207.70999999999998
2025-02-05,0.18183333333333332,193.30000000000004
2025-02-06,0.2755,193.31
2025-02-07,0.7906,187.14
2025-02-11,0.4404,187.07
2025-02-12,0.6486,185.43
2025-02-13,0.0,187.88
2025-02-19,0.3818,187.13
2025-02-20,0.18910000000000002,186.64
2025-02-22,0.296,
2025-02-23,0.0,
2025-02-27,0.0,170.21
2025-02-28,0.4767,172.22
2025-03-04,0.26455,172.61
2025-03-05,0.0,174.99
2025-03-12,0.4927,169.0
2025-03-16,0.6369,
2025-03-17,0.25,166.57
2025-03-18,0.18824999999999997,162.67
2025-03-19,0.07543333333333334,166.28
2025-03-21,0.16463333333333333,166.25
2025-03-22,0.0,
2025-03-23,0.0,
2025-03-24,0.296,169.93
2025-03-25,0.0,172.79
2025-03-28,0.5267,156.06
2025-04-01,0.0,158.88
2025-04-02,0.0,158.86
2025-04-03,0.4404,152.63
2025-04-04,-0.4678,147.74
2025-04-07,0.4215,149.24
2025-04-08,0.5719,146.58
2025-04-09,-0.7003,161.06
2025-04-12,0.0,
2025-04-13,0.7783,
2025-04-14,0.4404,161.47
2025-04-15,-0.1351,158.68
2025-04-16,0.0,155.5
2025-04-17,-0.009166666666666693,153.36
2025-04-19,0.08779999999999999,
2025-04-21,0.8225,149.86
2025-04-22,0.09866666666666667,153.9
2025-04-23,0.08895,157.72
2025-04-24,0.15671428571428572,161.47
2025-04-25,0.208475,163.85
2025-04-26,0.25,
2025-04-27,0.0,
2025-04-28,-0.176425,162.42
2025-04-29,0.5984,162.06
2025-04-30,0.3612,160.89
2025-05-01,0.0,162.79
2025-05-02,0.2755,165.81
2025-05-03,0.8221,
2025-05-04,0.0,
2025-05-06,0.296,165.2
2025-05-07,-0.19063333333333332,152.8
2025-05-08,0.0742,155.75
2025-05-09,0.2806666666666667,154.38
2025-05-10,0.0,
2025-05-14,0.38915,166.81
2025-05-15,0.2755,165.4
2025-05-20,0.34,165.32
2025-05-21,0.148,170.06
2025-05-22,0.6481,171.98
2025-05-26,0.32985,
2025-05-27,0.6369,173.98
2025-05-31,0.5976333333333333,
2025-06-02,-0.1237,170.37
2025-06-03,0.38634999999999997,167.71
2025-06-05,0.36345,169.81
2025-06-09,0.0,177.63
2025-06-10,0.6597,180.01
2025-06-16,0.37210000000000004,177.94
2025-06-19,0.4477,
2025-06-20,0.2263,167.73
2025-06-23,0.14845,166.01
2025-06-27,0.09866666666666667,178.27
2025-06-30,-0.6249,177.39
2025-07-01,0.2755,176.91
2025-07-02,0.296,179.76
2025-07-05,-0.3182,
2025-07-07,0.0,177.56
2025-07-09,0.0,177.66
2025-07-11,-0.167,181.31000000000003
2025-07-12,0.0,
2025-07-16,0.164925,183.77
2025-07-17,0.0,184.7
2025-07-18,0.3253333333333333,185.93999999999997
2025-07-19,0.0,
2025-07-21,0.37365,191.15
2025-07-22,0.17285000000000003,192.11
2025-07-23,0.1022,191.51
2025-07-24,0.1547090909090909,193.2
2025-07-25,0.1341,194.08
2025-07-27,0.5106,
2025-07-30,0.37895,197.44
2025-08-01,0.5106,189.95
2025-08-04,-0.128,195.75
2025-08-09,0.0,
2025-08-12,0.2023,204.16
2025-08-13,0.0,203.03
2025-08-19,0.7906,202.49
2025-08-20,0.5232,200.19
2025-08-21,0.25,200.62
2025-08-24,0.5983,
2025-08-25,0.5719,209.16
2025-08-27,0.17379999999999998,208.21
2025-08-28,0.1589,212.37
2025-08-29,0.2755,213.53
2025-09-02,0.33666666666666667,211.99
2025-09-03,0.19068000000000002,231.1
2025-09-04,0.05377499999999996,232.66
2025-09-05,0.6705,235.17
2025-09-07,0.2617,
2025-09-08,0.0,234.16
2025-09-09,0.4927,239.94
2025-09-10,0.1591,239.56
2025-09-11,0.6597,240.78
2025-09-12,0.6369,241.38
2025-09-15,0.3818,251.76
2025-09-16,0.432075,251.42
2025-09-18,0.3818,252.33
2025-09-20,0.0,
2025-09-25,-0.1779,246.57
2025-09-26,0.3176,247.18
2025-09-27,0.0,
2025-09-30,0.042666666666666665,243.55000000000004
2025-10-06,0.296,251.51
2025-10-13,0.0,244.64
2025-10-14,0.296,246.19
2025-10-20,0.5719,257.02
2025-10-21,0.0,251.34
2025-10-22,0.296,252.53
2025-10-27,0.0,269.93
2025-10-28,0.0943,268.43
2025-10-29,0.148,275.17
2025-10-30,0.0,281.9
2025-10-31,0.7148,281.82
2025-11-02,0.5106,
2025-11-04,0.6369,278.06
2025-11-05,0.0,284.75
2025-11-08,0.0,
2025-11-12,0.5994,287.43
2025-11-14,0.0,276.98
